uy;kode;key;product_name;broker_used;security_used;total_qs_reins_capacity;broker_qs_share;broker_sp_share;share_qs_per_panel_of_100_pct;komisi_qs_per_panel;komisi_sp_per_panel;share_qs_panel_of_share_reas;share_sp_panel_of_share_reas;panel_share_qs_of_broker_100_pct;tgl_awal;tgl_akhir;rumus;unique_code
2015;KUK;2015KUK;SMALL CREDIT;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI INDONESIA UTAMA, PT;0.2649;0.037750094;;0.01;0.25;0;0.037750094;0;1;01/01/2015;31/12/2015;2015SMALL CREDIT;2015SMALL CREDITASRINDA ARTHASANGGA RE BROKERS, PT
2015;KUK;2015KUK;SMALL CREDIT;ASURANSI ASEI INDONESIA, PT;ASURANSI ASEI INDONESIA, PT;0.2649;0.056625142;;0.015;0.25;0;0.056625142;0;1;01/01/2015;31/12/2015;2015SMALL CREDIT;2015SMALL CREDITASURANSI ASEI INDONESIA, PT
2015;KUK;2015KUK;SMALL CREDIT;ASURANSI JASA INDONESIA, PT;ASURANSI JASA INDONESIA, PT;0.2649;0.075500189;;0.02;0.25;0;0.075500189;0;1;01/01/2015;31/12/2015;2015SMALL CREDIT;2015SMALL CREDITASURANSI JASA INDONESIA, PT
2015;KUK;2015KUK;SMALL CREDIT;REASURANSI NASIONAL INDONESIA, PT;REASURANSI NASIONAL INDONESIA, PT;0.2649;0.830124575;;0.2199;0.25;0;0.830124575;0;1;01/01/2015;31/12/2015;2015SMALL CREDIT;2015SMALL CREDITREASURANSI NASIONAL INDONESIA, PT
2015;10;201510;LIABILITY;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI NASIONAL INDONESIA, PT;0.5;1;1;0.25;0.35;0.325;0.5;0.5;0.5;01/01/2015;31/12/2015;2015LIABILITY;2015LIABILITYASRINDA ARTHASANGGA RE BROKERS, PT
2015;10;201510;LIABILITY;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI INDONESIA UTAMA, PT;0.5;1;1;0.22;0.35;0.325;0.44;0.44;0.44;01/01/2015;31/12/2015;2015LIABILITY;2015LIABILITYASRINDA ARTHASANGGA RE BROKERS, PT
2015;10;201510;LIABILITY;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI JASA INDONESIA, PT;0.5;1;1;0.025;0.35;0.325;0.05;0.05;0.05;01/01/2015;31/12/2015;2015LIABILITY;2015LIABILITYASRINDA ARTHASANGGA RE BROKERS, PT
2015;10;201510;LIABILITY;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI BINAGRIYA UPAKARA, PT;0.5;1;1;0.005;0.35;0.325;0.01;0.01;0.01;01/01/2015;31/12/2015;2015LIABILITY;2015LIABILITYASRINDA ARTHASANGGA RE BROKERS, PT
2015;3;20153;MARINE CARGO;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI NASIONAL INDONESIA, PT;0.5;1;1;0.25;0.35;0.325;0.5;0.5;0.5;01/01/2015;31/12/2015;2015MARINE CARGO;2015MARINE CARGOASRINDA ARTHASANGGA RE BROKERS, PT
2015;3;20153;MARINE CARGO;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI INDONESIA UTAMA, PT;0.5;1;1;0.22;0.35;0.325;0.44;0.44;0.44;01/01/2015;31/12/2015;2015MARINE CARGO;2015MARINE CARGOASRINDA ARTHASANGGA RE BROKERS, PT
2015;3;20153;MARINE CARGO;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI JASA INDONESIA, PT;0.5;1;1;0.025;0.35;0.325;0.05;0.05;0.05;01/01/2015;31/12/2015;2015MARINE CARGO;2015MARINE CARGOASRINDA ARTHASANGGA RE BROKERS, PT
2015;3;20153;MARINE CARGO;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI BINAGRIYA UPAKARA, PT;0.5;1;1;0.005;0.35;0.325;0.01;0.01;0.01;01/01/2015;31/12/2015;2015MARINE CARGO;2015MARINE CARGOASRINDA ARTHASANGGA RE BROKERS, PT
2015;4;20154;MARINE HULL;Asiare;Asiare;0.5;0.5;0.5;0.25;0.325;0.3;0.5;0.5;1;01/01/2015;31/12/2015;2015MARINE HULL;2015MARINE HULLAsiare
2015;4;20154;MARINE HULL;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI NASIONAL INDONESIA, PT;0.5;0.5;0.5;0.25;0.325;0.3;0.5;0.5;1;01/01/2015;31/12/2015;2015MARINE HULL;2015MARINE HULLASRINDA ARTHASANGGA RE BROKERS, PT
2015;2;20152;MOTOR VEHICLE;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI NASIONAL INDONESIA, PT;0.5;1;1;0.25;0.325;0.325;0.5;0.5;0.5;01/01/2015;31/12/2015;2015MOTOR VEHICLE;2015MOTOR VEHICLEASRINDA ARTHASANGGA RE BROKERS, PT
2015;2;20152;MOTOR VEHICLE;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI INDONESIA UTAMA, PT;0.5;1;1;0.2;0.325;0.325;0.4;0.4;0.4;01/01/2015;31/12/2015;2015MOTOR VEHICLE;2015MOTOR VEHICLEASRINDA ARTHASANGGA RE BROKERS, PT
2015;2;20152;MOTOR VEHICLE;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI BUMIPUTERA MUDA, PT;0.5;1;1;0.035;0.325;0.325;0.07;0.07;0.07;01/01/2015;31/12/2015;2015MOTOR VEHICLE;2015MOTOR VEHICLEASRINDA ARTHASANGGA RE BROKERS, PT
2015;2;20152;MOTOR VEHICLE;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI JASA INDONESIA, PT;0.5;1;1;0.015;0.325;0.325;0.03;0.03;0.03;01/01/2015;31/12/2015;2015MOTOR VEHICLE;2015MOTOR VEHICLEASRINDA ARTHASANGGA RE BROKERS, PT
2015;11;201511;PERSONAL ACCIDENT;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI NASIONAL INDONESIA, PT;0.5;1;1;0.25;0.35;0.325;0.5;0.5;0.5;01/01/2015;31/12/2015;2015PERSONAL ACCIDENT;2015PERSONAL ACCIDENTASRINDA ARTHASANGGA RE BROKERS, PT
2015;11;201511;PERSONAL ACCIDENT;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI INDONESIA UTAMA, PT;0.5;1;1;0.22;0.35;0.325;0.44;0.44;0.44;01/01/2015;31/12/2015;2015PERSONAL ACCIDENT;2015PERSONAL ACCIDENTASRINDA ARTHASANGGA RE BROKERS, PT
2015;11;201511;PERSONAL ACCIDENT;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI JASA INDONESIA, PT;0.5;1;1;0.025;0.35;0.325;0.05;0.05;0.05;01/01/2015;31/12/2015;2015PERSONAL ACCIDENT;2015PERSONAL ACCIDENTASRINDA ARTHASANGGA RE BROKERS, PT
2015;11;201511;PERSONAL ACCIDENT;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI BINAGRIYA UPAKARA, PT;0.5;1;1;0.005;0.35;0.325;0.01;0.01;0.01;01/01/2015;31/12/2015;2015PERSONAL ACCIDENT;2015PERSONAL ACCIDENTASRINDA ARTHASANGGA RE BROKERS, PT
2015;SB;2015SB;Surety Bond;ASURANSI ASEI INDONESIA, PT;ASURANSI ASEI INDONESIA, PT;0.15;0.033333333;;0.005;0.35;0;0.033333333;0;1;01/01/2015;31/12/2015;2015Surety Bond;2015Surety BondASURANSI ASEI INDONESIA, PT
2015;SB;2015SB;Surety Bond;ASURANSI BHAKTI BHAYANGKARA;ASURANSI BHAKTI BHAYANGKARA;0.15;0.1;;0.015;0.35;0;0.1;0;1;01/01/2015;31/12/2015;2015Surety Bond;2015Surety BondASURANSI BHAKTI BHAYANGKARA
2015;SB;2015SB;Surety Bond;ASURANSI JASA INDONESIA, PT;ASURANSI JASA INDONESIA, PT;0.15;0.1;;0.015;0.35;0;0.1;0;1;01/01/2015;31/12/2015;2015Surety Bond;2015Surety BondASURANSI JASA INDONESIA, PT
2015;SB;2015SB;Surety Bond;ASURANSI RAMAYANA, PT;ASURANSI RAMAYANA, PT;0.15;0.033333333;;0.005;0.35;0;0.033333333;0;1;01/01/2015;31/12/2015;2015Surety Bond;2015Surety BondASURANSI RAMAYANA, PT
2015;SB;2015SB;Surety Bond;ASURANSI TRIPAKARTA, PT;ASURANSI TRIPAKARTA, PT;0.15;0.033333333;;0.005;0.35;0;0.033333333;0;1;01/01/2015;31/12/2015;2015Surety Bond;2015Surety BondASURANSI TRIPAKARTA, PT
2015;SB;2015SB;Surety Bond;REASURANSI INTERNATIONAL INDONESIA, PT;REASURANSI INTERNATIONAL INDONESIA, PT;0.15;0.333333333;;0.05;0.35;0;0.333333333;0;1;01/01/2015;31/12/2015;2015Surety Bond;2015Surety BondREASURANSI INTERNATIONAL INDONESIA, PT
2015;SB;2015SB;Surety Bond;REASURANSI NASIONAL INDONESIA, PT;REASURANSI NASIONAL INDONESIA, PT;0.15;0.366666667;;0.055;0.35;0;0.366666667;0;1;01/01/2015;31/12/2015;2015Surety Bond;2015Surety BondREASURANSI NASIONAL INDONESIA, PT
2016;TRC;2016TRC;TRADE CREDIT;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI ASEI INDONESIA, PT;0.2;0.325;;0.005;0.35;0;0.025;0;0.076923077;01/01/2016;31/10/2016;2016TRADE CREDIT;2016TRADE CREDITASRINDA ARTHASANGGA RE BROKERS, PT
2016;TRC;2016TRC;TRADE CREDIT;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI JASA INDONESIA, PT;0.2;0.325;;0.005;0.35;0;0.025;0;0.076923077;01/01/2016;31/10/2016;2016TRADE CREDIT;2016TRADE CREDITASRINDA ARTHASANGGA RE BROKERS, PT
2016;TRC;2016TRC;TRADE CREDIT;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI SINAR MAS, PT;0.2;0.325;;0.005;0.35;0;0.025;0;0.076923077;01/01/2016;31/10/2016;2016TRADE CREDIT;2016TRADE CREDITASRINDA ARTHASANGGA RE BROKERS, PT
2016;TRC;2016TRC;TRADE CREDIT;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI INTERNATIONAL INDONESIA, PT;0.2;0.325;;0.05;0.35;0;0.25;0;0.769230769;01/01/2016;31/10/2016;2016TRADE CREDIT;2016TRADE CREDITASRINDA ARTHASANGGA RE BROKERS, PT
2016;TRC;2016TRC;TRADE CREDIT;REASURANSI NASIONAL INDONESIA, PT;REASURANSI NASIONAL INDONESIA, PT;0.2;0.625;;0.125;0.35;0;0.625;0;1;01/01/2016;31/10/2016;2016TRADE CREDIT;2016TRADE CREDITREASURANSI NASIONAL INDONESIA, PT
2016;TRC;2016TRC;TRADE CREDIT;TRINITY RE;ASURANSI BHAKTI BHAYANGKARA;0.2;0.05;;0.01;0.35;0;0.05;0;1;01/01/2016;31/10/2016;2016TRADE CREDIT;2016TRADE CREDITTRINITY RE
2016;5;20165;AVIATION;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI NASIONAL INDONESIA, PT;0.5;1;;0.25;0.325;0;0.5;0;0.5;01/01/2016;31/10/2016;2016AVIATION;2016AVIATIONASRINDA ARTHASANGGA RE BROKERS, PT
2016;5;20165;AVIATION;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI INDONESIA UTAMA, PT;0.5;1;;0.2125;0.325;0;0.425;0;0.425;01/01/2016;31/10/2016;2016AVIATION;2016AVIATIONASRINDA ARTHASANGGA RE BROKERS, PT
2016;5;20165;AVIATION;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI JASA INDONESIA, PT;0.5;1;;0.025;0.325;0;0.05;0;0.05;01/01/2016;31/10/2016;2016AVIATION;2016AVIATIONASRINDA ARTHASANGGA RE BROKERS, PT
2016;5;20165;AVIATION;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI BINAGRIYA UPAKARA, PT;0.5;1;;0.005;0.325;0;0.01;0;0.01;01/01/2016;31/10/2016;2016AVIATION;2016AVIATIONASRINDA ARTHASANGGA RE BROKERS, PT
2016;5;20165;AVIATION;ASRINDA ARTHASANGGA RE BROKERS, PT;MEGARE;0.5;1;;0.0075;0.325;0;0.015;0;0.015;01/01/2016;31/10/2016;2016AVIATION;2016AVIATIONASRINDA ARTHASANGGA RE BROKERS, PT
2016;CB;2016CB;Customs Bond;ASURANSI ASEI INDONESIA, PT;ASURANSI ASEI INDONESIA, PT;0.15;0.083333333;;0.0125;0.35;0;0.083333333;0;1;01/01/2016;31/10/2016;2016Customs Bond;2016Customs BondASURANSI ASEI INDONESIA, PT
2016;CB;2016CB;Customs Bond;ASURANSI BUANA INDEPENDENT, PT;ASURANSI BUANA INDEPENDENT, PT;0.15;0.033333333;;0.005;0.35;0;0.033333333;0;1;01/01/2016;31/10/2016;2016Customs Bond;2016Customs BondASURANSI BUANA INDEPENDENT, PT
2016;CB;2016CB;Customs Bond;ASURANSI BUMIPUTERA MUDA, PT;ASURANSI BUMIPUTERA MUDA, PT;0.15;0.066666667;;0.01;0.35;0;0.066666667;0;1;01/01/2016;31/10/2016;2016Customs Bond;2016Customs BondASURANSI BUMIPUTERA MUDA, PT
2016;CB;2016CB;Customs Bond;ASURANSI JASA INDONESIA, PT;ASURANSI JASA INDONESIA, PT;0.15;0.133333333;;0.02;0.35;0;0.133333333;0;1;01/01/2016;31/10/2016;2016Customs Bond;2016Customs BondASURANSI JASA INDONESIA, PT
2016;CB;2016CB;Customs Bond;ASURANSI JASA TANIA, PT;ASURANSI JASA TANIA, PT;0.15;0.066666667;;0.01;0.35;0;0.066666667;0;1;01/01/2016;31/10/2016;2016Customs Bond;2016Customs BondASURANSI JASA TANIA, PT
2016;CB;2016CB;Customs Bond;ASURANSI RAMAYANA, PT;ASURANSI RAMAYANA, PT;0.15;0.033333333;;0.005;0.35;0;0.033333333;0;1;01/01/2016;31/10/2016;2016Customs Bond;2016Customs BondASURANSI RAMAYANA, PT
2016;CB;2016CB;Customs Bond;REASURANSI NASIONAL INDONESIA, PT;REASURANSI NASIONAL INDONESIA, PT;0.15;0.516666667;;0.0775;0.35;0;0.516666667;0;1;01/01/2016;31/10/2016;2016Customs Bond;2016Customs BondREASURANSI NASIONAL INDONESIA, PT
2016;CB;2016CB;Customs Bond;TRINITY RE;ASURANSI BHAKTI BHAYANGKARA;0.15;0.066666667;;0.01;0.35;0;0.066666667;0;1;01/01/2016;31/10/2016;2016Customs Bond;2016Customs BondTRINITY RE
2016;9;20169;ENGINEERING;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI NASIONAL INDONESIA, PT;0.5;1;1;0.25;0.325;0.3;0.5;0.5;0.5;01/01/2016;31/10/2016;2016ENGINEERING;2016ENGINEERINGASRINDA ARTHASANGGA RE BROKERS, PT
2016;9;20169;ENGINEERING;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI INDONESIA UTAMA, PT;0.5;1;1;0.2125;0.325;0.3;0.425;0.425;0.425;01/01/2016;31/10/2016;2016ENGINEERING;2016ENGINEERINGASRINDA ARTHASANGGA RE BROKERS, PT
2016;9;20169;ENGINEERING;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI JASA INDONESIA, PT;0.5;1;1;0.025;0.325;0.3;0.05;0.05;0.05;01/01/2016;31/10/2016;2016ENGINEERING;2016ENGINEERINGASRINDA ARTHASANGGA RE BROKERS, PT
2016;9;20169;ENGINEERING;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI BINAGRIYA UPAKARA, PT;0.5;1;1;0.005;0.325;0.3;0.01;0.01;0.01;01/01/2016;31/10/2016;2016ENGINEERING;2016ENGINEERINGASRINDA ARTHASANGGA RE BROKERS, PT
2016;9;20169;ENGINEERING;ASRINDA ARTHASANGGA RE BROKERS, PT;MEGARE;0.5;1;1;0.0075;0.325;0.3;0.015;0.015;0.015;01/01/2016;31/10/2016;2016ENGINEERING;2016ENGINEERINGASRINDA ARTHASANGGA RE BROKERS, PT
2016;1;20161;FIRE;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI NASIONAL INDONESIA, PT;0.5;1;1;0.25;0.325;0.3;0.5;0.5;0.5;01/01/2016;31/10/2016;2016FIRE;2016FIREASRINDA ARTHASANGGA RE BROKERS, PT
2016;1;20161;FIRE;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI INDONESIA UTAMA, PT;0.5;1;1;0.2125;0.325;0.3;0.425;0.425;0.425;01/01/2016;31/10/2016;2016FIRE;2016FIREASRINDA ARTHASANGGA RE BROKERS, PT
2016;1;20161;FIRE;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI JASA INDONESIA, PT;0.5;1;1;0.025;0.325;0.3;0.05;0.05;0.05;01/01/2016;31/10/2016;2016FIRE;2016FIREASRINDA ARTHASANGGA RE BROKERS, PT
2016;1;20161;FIRE;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI BINAGRIYA UPAKARA, PT;0.5;1;1;0.005;0.325;0.3;0.01;0.01;0.01;01/01/2016;31/10/2016;2016FIRE;2016FIREASRINDA ARTHASANGGA RE BROKERS, PT
2016;1;20161;FIRE;ASRINDA ARTHASANGGA RE BROKERS, PT;MEGARE;0.5;1;1;0.0075;0.325;0.3;0.015;0.015;0.015;01/01/2016;31/10/2016;2016FIRE;2016FIREASRINDA ARTHASANGGA RE BROKERS, PT
2016;15;201615;GENERAL ACCIDENT;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI NASIONAL INDONESIA, PT;0.5;1;1;0.25;0.35;0.325;0.5;0.5;0.5;01/01/2016;31/10/2016;2016GENERAL ACCIDENT;2016GENERAL ACCIDENTASRINDA ARTHASANGGA RE BROKERS, PT
2016;15;201615;GENERAL ACCIDENT;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI INDONESIA UTAMA, PT;0.5;1;1;0.2125;0.35;0.325;0.425;0.425;0.425;01/01/2016;31/10/2016;2016GENERAL ACCIDENT;2016GENERAL ACCIDENTASRINDA ARTHASANGGA RE BROKERS, PT
2016;15;201615;GENERAL ACCIDENT;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI JASA INDONESIA, PT;0.5;1;1;0.025;0.35;0.325;0.05;0.05;0.05;01/01/2016;31/10/2016;2016GENERAL ACCIDENT;2016GENERAL ACCIDENTASRINDA ARTHASANGGA RE BROKERS, PT
2016;15;201615;GENERAL ACCIDENT;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI BINAGRIYA UPAKARA, PT;0.5;1;1;0.005;0.35;0.325;0.01;0.01;0.01;01/01/2016;31/10/2016;2016GENERAL ACCIDENT;2016GENERAL ACCIDENTASRINDA ARTHASANGGA RE BROKERS, PT
2016;15;201615;GENERAL ACCIDENT;ASRINDA ARTHASANGGA RE BROKERS, PT;MEGARE;0.5;1;1;0.0075;0.35;0.325;0.015;0.015;0.015;01/01/2016;31/10/2016;2016GENERAL ACCIDENT;2016GENERAL ACCIDENTASRINDA ARTHASANGGA RE BROKERS, PT
2016;203;2016203;HEAVY EQUIPMENT;ASRINDA ARTHASANGGA RE BROKERS, PT;TRINITY RE;0.5;1;1;0.175;0.35;0.325;0.35;0.35;0.35;01/01/2016;31/10/2016;2016HEAVY EQUIPMENT;2016HEAVY EQUIPMENTASRINDA ARTHASANGGA RE BROKERS, PT
2016;203;2016203;HEAVY EQUIPMENT;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI JASA INDONESIA, PT;0.5;1;1;0.025;0.35;0.325;0.05;0.05;0.05;01/01/2016;31/10/2016;2016HEAVY EQUIPMENT;2016HEAVY EQUIPMENTASRINDA ARTHASANGGA RE BROKERS, PT
2016;203;2016203;HEAVY EQUIPMENT;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI BINAGRIYA UPAKARA, PT;0.5;1;1;0.005;0.35;0.325;0.01;0.01;0.01;01/01/2016;31/10/2016;2016HEAVY EQUIPMENT;2016HEAVY EQUIPMENTASRINDA ARTHASANGGA RE BROKERS, PT
2016;203;2016203;HEAVY EQUIPMENT;ASRINDA ARTHASANGGA RE BROKERS, PT;ARTHARE;0.5;1;1;0.0375;0.35;0.325;0.075;0.075;0.075;01/01/2016;31/10/2016;2016HEAVY EQUIPMENT;2016HEAVY EQUIPMENTASRINDA ARTHASANGGA RE BROKERS, PT
2016;203;2016203;HEAVY EQUIPMENT;ASRINDA ARTHASANGGA RE BROKERS, PT;MEGARE;0.5;1;1;0.0075;0.35;0.325;0.015;0.015;0.015;01/01/2016;31/10/2016;2016HEAVY EQUIPMENT;2016HEAVY EQUIPMENTASRINDA ARTHASANGGA RE BROKERS, PT
2016;203;2016203;HEAVY EQUIPMENT;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI NASIONAL INDONESIA, PT;0.5;1;1;0.25;0.35;0.325;0.5;0.5;0.5;01/01/2016;31/10/2016;2016HEAVY EQUIPMENT;2016HEAVY EQUIPMENTASRINDA ARTHASANGGA RE BROKERS, PT
2016;KUC;2016KUC;COMMERCIAL CREDIT;JASA CIPTA REMBAKA;REASURANSI INTERNATIONAL INDONESIA, PT;0.2;0.5;;0.03;0.3;0;0.15;0;0.3;01/01/2016;31/10/2016;2016COMMERCIAL CREDIT;2016COMMERCIAL CREDITJASA CIPTA REMBAKA
2016;KUC;2016KUC;COMMERCIAL CREDIT;JASA CIPTA REMBAKA;TUGU REASURANSI, PT;0.2;0.5;;0.025;0.3;0;0.125;0;0.25;01/01/2016;31/10/2016;2016COMMERCIAL CREDIT;2016COMMERCIAL CREDITJASA CIPTA REMBAKA
2016;KUC;2016KUC;COMMERCIAL CREDIT;JASA CIPTA REMBAKA;MASKAPAI REASURANSI INDONESIA, PT;0.2;0.5;;0.01;0.3;0;0.05;0;0.1;01/01/2016;31/10/2016;2016COMMERCIAL CREDIT;2016COMMERCIAL CREDITJASA CIPTA REMBAKA
2016;KUC;2016KUC;COMMERCIAL CREDIT;JASA CIPTA REMBAKA;ASURANSI JASA INDONESIA, PT;0.2;0.5;;0.015;0.3;0;0.075;0;0.15;01/01/2016;31/10/2016;2016COMMERCIAL CREDIT;2016COMMERCIAL CREDITJASA CIPTA REMBAKA
2016;KUC;2016KUC;COMMERCIAL CREDIT;JASA CIPTA REMBAKA;ASURANSI TUGU KRESNA PRATAMA, PT;0.2;0.5;;0.005;0.3;0;0.025;0;0.05;01/01/2016;31/10/2016;2016COMMERCIAL CREDIT;2016COMMERCIAL CREDITJASA CIPTA REMBAKA
2016;KUC;2016KUC;COMMERCIAL CREDIT;JASA CIPTA REMBAKA;ASURANSI BHAKTI BHAYANGKARA;0.2;0.5;;0.01;0.3;0;0.05;0;0.1;01/01/2016;31/10/2016;2016COMMERCIAL CREDIT;2016COMMERCIAL CREDITJASA CIPTA REMBAKA
2016;KUC;2016KUC;COMMERCIAL CREDIT;JASA CIPTA REMBAKA;ASURANSI TRIPAKARTA, PT;0.2;0.5;;0.005;0.3;0;0.025;0;0.05;01/01/2016;31/10/2016;2016COMMERCIAL CREDIT;2016COMMERCIAL CREDITJASA CIPTA REMBAKA
2016;KUC;2016KUC;COMMERCIAL CREDIT;REASURANSI NASIONAL INDONESIA, PT;REASURANSI NASIONAL INDONESIA, PT;0.2;0.5;;0.1;0.3;0;0.5;0;1;01/01/2016;31/10/2016;2016COMMERCIAL CREDIT;2016COMMERCIAL CREDITREASURANSI NASIONAL INDONESIA, PT
2016;KUS;2016KUS;CONSUMPTIVE CREDIT;ASRINDA ARTHASANGGA RE BROKERS, PT;TUGU REASURANSI, PT;0.3;0.55;;0.02;0.3;0;0.066666667;0;0.121212121;01/01/2016;31/10/2016;2016CONSUMPTIVE CREDIT;2016CONSUMPTIVE CREDITASRINDA ARTHASANGGA RE BROKERS, PT
2016;KUS;2016KUS;CONSUMPTIVE CREDIT;ASRINDA ARTHASANGGA RE BROKERS, PT;MASKAPAI REASURANSI INDONESIA, PT;0.3;0.55;;0.025;0.3;0;0.083333333;0;0.151515152;01/01/2016;31/10/2016;2016CONSUMPTIVE CREDIT;2016CONSUMPTIVE CREDITASRINDA ARTHASANGGA RE BROKERS, PT
2016;KUS;2016KUS;CONSUMPTIVE CREDIT;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI INDONESIA UTAMA, PT;0.3;0.55;;0.06;0.3;0;0.2;0;0.363636364;01/01/2016;31/10/2016;2016CONSUMPTIVE CREDIT;2016CONSUMPTIVE CREDITASRINDA ARTHASANGGA RE BROKERS, PT
2016;KUS;2016KUS;CONSUMPTIVE CREDIT;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI JASA INDONESIA, PT;0.3;0.55;;0.01;0.3;0;0.033333333;0;0.060606061;01/01/2016;31/10/2016;2016CONSUMPTIVE CREDIT;2016CONSUMPTIVE CREDITASRINDA ARTHASANGGA RE BROKERS, PT
2016;KUS;2016KUS;CONSUMPTIVE CREDIT;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI BHAKTI BHAYANGKARA;0.3;0.55;;0.01;0.3;0;0.033333333;0;0.060606061;01/01/2016;31/10/2016;2016CONSUMPTIVE CREDIT;2016CONSUMPTIVE CREDITASRINDA ARTHASANGGA RE BROKERS, PT
2016;KUS;2016KUS;CONSUMPTIVE CREDIT;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI JASA TANIA, PT;0.3;0.55;;0.015;0.3;0;0.05;0;0.090909091;01/01/2016;31/10/2016;2016CONSUMPTIVE CREDIT;2016CONSUMPTIVE CREDITASRINDA ARTHASANGGA RE BROKERS, PT
2016;KUS;2016KUS;CONSUMPTIVE CREDIT;ASRINDA ARTHASANGGA RE BROKERS, PT;MEGARE;0.3;0.55;;0.015;0.3;0;0.05;0;0.090909091;01/01/2016;31/10/2016;2016CONSUMPTIVE CREDIT;2016CONSUMPTIVE CREDITASRINDA ARTHASANGGA RE BROKERS, PT
2016;KUS;2016KUS;CONSUMPTIVE CREDIT;ASRINDA ARTHASANGGA RE BROKERS, PT;ASURANSI JASARAHARJA PUTERA;0.3;0.55;;0.01;0.3;0;0.033333333;0;0.060606061;01/01/2016;31/10/2016;2016CONSUMPTIVE CREDIT;2016CONSUMPTIVE CREDITASRINDA ARTHASANGGA RE BROKERS, PT
2016;KUS;2016KUS;CONSUMPTIVE CREDIT;REASURANSI NASIONAL INDONESIA, PT;REASURANSI NASIONAL INDONESIA, PT;0.3;0.45;;0.135;0.3;0;0.45;0;1;01/01/2016;31/10/2016;2016CONSUMPTIVE CREDIT;2016CONSUMPTIVE CREDITREASURANSI NASIONAL INDONESIA, PT
2016;KBG;2016KBG;COUNTER BANK GUARANTEE;ASRINDA ARTHASANGGA RE BROKERS, PT;MASKAPAI REASURANSI INDONESIA, PT;0.3;0.583333333;;0.0225;0.35;0;0.075;0;0.128571429;01/01/2016;31/10/2016;2016COUNTER BANK GUARANTEE;2016COUNTER BANK GUARANTEEASRINDA ARTHASANGGA RE BROKERS, PT
2016;KBG;2016KBG;COUNTER BANK GUARANTEE;ASRINDA ARTHASANGGA RE BROKERS, PT;REASURANSI INDONESIA UTAMA, PT;0.3;0.583333333;;0.04;0.35;0;0.133333333;0;0.228571429;01/01/2016;31/10/2016;2016COUNTER BANK GUARANTEE;2016COUNTER BANK GUARANTEEASRINDA ARTHASANGGA RE BROKERS, PT
2016;KBG;2016KBG;COUNTER BANK GUARANTEE;ASRINDA ARTHASANGGA RE BROKERS, PT;APLN;0.3;0.583333333;;0.01;0.35;0;0.033333333;0;0.057142857;01/01/2016;31/10/2016;2016COUNTER BANK GUARANTEE;2016COUNTER BANK GUARANTEEASRINDA ARTHASANGGA RE BROKERS, PT
